,PM2.5,PM10,NO,NO2,SO2,CO,Ozone,RH,WS,WD,AT,Date
220,75.55,224.74782608695654,5.138695652173912,51.29086956521739,68.93130434782609,0.52,102.69217391304348,22.22608695652174,1.9526086956521738,102.84782608695653,34.4195652173913,26-03-2021 04:00
221,76.69,226.95652173913044,5.26391304347826,52.63739130434782,69.25608695652173,0.5299999999999999,101.85347826086957,22.181739130434785,1.8821739130434783,104.77652173913043,34.38130434782609,26-03-2021 05:00
222,77.83,229.16521739130434,5.389130434782608,53.98391304347825,69.58086956521738,0.5399999999999999,101.01478260869565,22.137391304347826,1.8117391304347825,106.70521739130434,34.34304347826087,26-03-2021 06:00
223,78.97,231.37391304347827,5.514347826086956,55.33043478260869,69.90565217391304,0.5499999999999999,100.17608695652174,22.09304347826087,1.741304347826087,108.63391304347826,34.30478260869565,26-03-2021 07:00
224,80.11,233.58260869565217,5.639565217391304,56.67695652173913,70.2304347826087,0.5599999999999999,99.33739130434782,22.048695652173915,1.6708695652173913,110.56260869565217,34.26652173913043,26-03-2021 08:00
225,81.25,235.7913043478261,5.7647826086956515,58.02347826086957,70.55521739130434,0.57,98.49869565217391,22.004347826086956,1.6004347826086955,112.49130434782609,34.22826086956522,26-03-2021 09:00
226,82.39,238.0,5.89,59.37,70.88,0.58,97.66,21.96,1.53,114.42,34.19,26-03-2021 10:00
227,61.0,201.33,5.76,66.28,69.58,0.69,106.18,19.82,1.86,79.87,35.75,26-03-2021 11:00
228,66.0,158.0,4.33,62.97,72.47,0.43,138.0,20.31,1.56,138.02,36.88,26-03-2021 12:00
229,64.99,158.375,4.267083333333334,61.74583333333333,72.48125,0.42666666666666664,140.07541666666665,20.19875,1.5783333333333334,136.29375000000002,36.94083333333334,26-03-2021 13:00
230,63.98,158.75,4.204166666666667,60.52166666666667,72.49249999999999,0.42333333333333334,142.15083333333334,20.0875,1.5966666666666667,134.5675,37.00166666666667,26-03-2021 14:00
231,62.97,159.125,4.14125,59.2975,72.50375,0.42,144.22625,19.97625,1.615,132.84125,37.0625,26-03-2021 15:00
232,61.96,159.5,4.078333333333333,58.07333333333333,72.515,0.41666666666666663,144.99417826794678,19.865,1.6333333333333333,131.115,37.123333333333335,26-03-2021 16:00
233,60.95,159.875,4.015416666666667,56.84916666666667,72.52625,0.41333333333333333,144.99417826794678,19.75375,1.6516666666666666,129.38875000000002,37.18416666666667,26-03-2021 17:00
234,59.94,160.25,3.9525,55.625,72.5375,0.41,144.99417826794678,19.6425,1.67,127.66250000000001,37.245000000000005,26-03-2021 18:00
235,58.93,160.625,3.8895833333333334,54.40083333333334,72.54875,0.4066666666666667,144.99417826794678,19.53125,1.6883333333333335,125.93625,37.30583333333334,26-03-2021 19:00
236,57.92,161.0,3.8266666666666667,53.17666666666667,72.56,0.4033333333333333,144.99417826794678,19.419999999999998,1.7066666666666668,124.21000000000001,37.36666666666667,26-03-2021 20:00
237,56.91,161.375,3.76375,51.9525,72.57124999999999,0.39999999999999997,144.99417826794678,19.30875,1.725,122.48375000000001,37.4275,26-03-2021 21:00
238,55.9,161.75,3.700833333333333,50.72833333333334,72.5825,0.39666666666666667,144.99417826794678,19.197499999999998,1.7433333333333334,120.75750000000001,37.48833333333334,26-03-2021 22:00
239,54.89,162.125,3.6379166666666665,49.50416666666667,72.59375,0.3933333333333333,144.99417826794678,19.08625,1.7616666666666667,119.03125,37.54916666666667,26-03-2021 23:00
240,53.879999999999995,162.5,3.575,48.28,72.60499999999999,0.39,144.99417826794678,18.975,1.78,117.305,37.61,27-03-2021 00:00
241,52.87,162.875,3.512083333333333,47.05583333333334,72.61625,0.38666666666666666,144.99417826794678,18.86375,1.7983333333333333,115.57875000000001,37.670833333333334,27-03-2021 01:00
242,51.86,163.25,3.4491666666666667,45.83166666666667,72.6275,0.3833333333333333,144.99417826794678,18.7525,1.8166666666666667,113.8525,37.73166666666667,27-03-2021 02:00
243,50.85,163.625,3.38625,44.6075,72.63875,0.38,144.99417826794678,18.64125,1.835,112.12625,37.792500000000004,27-03-2021 03:00
244,49.84,164.0,3.3233333333333333,43.38333333333334,72.64999999999999,0.37666666666666665,144.99417826794678,18.53,1.8533333333333333,110.4,37.85333333333334,27-03-2021 04:00
245,48.83,164.375,3.2604166666666665,42.15916666666667,72.66125,0.3733333333333333,144.99417826794678,18.41875,1.8716666666666666,108.67375000000001,37.91416666666667,27-03-2021 05:00
246,47.82,164.75,3.1975,40.935,72.6725,0.37,144.99417826794678,18.3075,1.8900000000000001,106.9475,37.975,27-03-2021 06:00
247,46.81,165.125,3.1345833333333335,39.71083333333334,72.68374999999999,0.36666666666666664,144.99417826794678,18.19625,1.9083333333333332,105.22125,38.035833333333336,27-03-2021 07:00
248,45.8,165.5,3.0716666666666663,38.48666666666667,72.695,0.3633333333333333,144.99417826794678,18.085,1.9266666666666667,103.495,38.09666666666667,27-03-2021 08:00
249,44.79,165.875,3.00875,37.2625,72.70625,0.36,144.99417826794678,17.97375,1.945,101.76875000000001,38.157500000000006,27-03-2021 09:00
250,43.78,166.25,2.9458333333333333,36.03833333333334,72.7175,0.35666666666666663,144.99417826794678,17.8625,1.9633333333333334,100.0425,38.218333333333334,27-03-2021 10:00
251,42.769999999999996,166.625,2.8829166666666666,34.81416666666667,72.72874999999999,0.3533333333333333,144.99417826794678,17.75125,1.9816666666666667,98.31625,38.27916666666667,27-03-2021 11:00
252,41.76,167.0,2.82,33.59,72.74,0.35,144.99417826794678,17.64,2.0,96.59,38.34,27-03-2021 12:00
253,46.277,177.4,12.367,46.357,79.208,0.477,144.99417826794678,18.971,1.883,99.61,37.42,27-03-2021 13:00
254,50.794,187.8,21.914,59.124,85.67599999999999,0.604,144.99417826794678,20.302,1.766,102.63000000000001,36.5,27-03-2021 14:00
255,55.311,198.2,31.461000000000002,71.891,92.14399999999999,0.731,132.88,21.633,1.649,105.65,35.580000000000005,27-03-2021 15:00
256,59.828,208.6,41.008,84.658,98.612,0.858,114.57000000000001,22.964,1.532,108.67,34.660000000000004,27-03-2021 16:00
257,64.345,219.0,50.555,97.425,105.07999999999998,0.985,96.26,24.295,1.415,111.69,33.74,27-03-2021 17:00
258,68.86200000000001,229.4,60.102000000000004,110.19200000000001,111.54799999999999,1.112,77.95000000000002,25.626,1.298,114.71000000000001,32.82,27-03-2021 18:00
259,73.379,239.8,69.649,122.959,118.01599999999999,1.2389999999999999,59.640000000000015,26.957,1.181,117.73,31.900000000000002,27-03-2021 19:00
260,77.89600000000002,250.2,79.196,132.07323967123816,119.01124982260697,1.366,41.33000000000001,28.288,1.064,120.75,30.98,27-03-2021 20:00
261,82.41300000000001,260.6,88.743,132.07323967123816,119.01124982260697,1.4929999999999999,23.02000000000001,29.619,0.9470000000000001,123.77000000000001,30.060000000000002,27-03-2021 21:00
262,86.93,271.0,98.29,132.07323967123816,119.01124982260697,1.62,4.71,30.95,0.83,126.79,29.14,27-03-2021 22:00
263,86.0,450.33,177.49328268900854,132.07323967123816,119.01124982260697,1.8821281856303231,4.41,33.86,0.83,131.71,28.28,27-03-2021 23:00
264,99.36,301.0,177.49328268900854,131.79,118.63,1.8821281856303231,8.4,39.89,0.42,211.45,26.77,28-03-2021 00:00
265,131.46,393.5,177.49328268900854,131.56,114.08,1.8821281856303231,6.76,42.34,0.74,202.09,26.41,28-03-2021 01:00
266,128.0,295.0,177.49328268900854,118.34,112.16,1.8821281856303231,6.63,43.62,0.78,210.97,26.05,28-03-2021 02:00
267,123.82,373.0,148.19,132.07323967123816,101.65,1.36,1.69,61.55,0.77,226.23,25.35,28-03-2021 03:00
268,105.3,459.51,53.23,105.44,91.38,0.89,1.34,68.87,0.66,190.07,24.84,28-03-2021 04:00
269,69.46,292.67,91.07,94.64,89.9,0.94,1.9,67.44,0.47,164.39,24.56,28-03-2021 05:00
270,74.75,297.0,133.22,81.31,84.29,0.92,1.31,67.82,0.45,148.43,24.26,28-03-2021 06:00
271,83.13,309.0,83.44,107.4,78.85,1.17,3.46,61.82,0.74,146.05,25.25,28-03-2021 07:00
272,94.0,321.0,91.67,132.07323967123816,78.57,1.56,5.41,58.1,0.87,108.6,27.2,28-03-2021 08:00
273,102.0,246.67,28.25,69.65,69.01,0.5,3.59,63.65,1.46,182.04,28.91,28-03-2021 09:00
274,68.29,176.0,19.8,63.53,68.85,0.28,48.61,50.49,1.52,144.49,31.21,28-03-2021 10:00
275,82.81,187.25,16.96,60.86,70.33,0.33,49.63,51.28,1.39,196.61,32.6,28-03-2021 11:00
276,79.33,263.75,16.53,60.75,71.56,0.35,50.31,53.5,1.56,203.83,32.92,28-03-2021 12:00
277,65.48,245.5,21.71,63.41,71.5,0.26,36.67,55.81,2.04,260.58,32.16,28-03-2021 13:00
278,39.88,286.25,24.46,64.18,70.94,0.18,37.41,59.81,2.21,254.53,31.5,28-03-2021 14:00
279,65.25,277.5,19.55,60.33,71.46,0.2,45.46,62.14,2.06,243.29,30.88,28-03-2021 15:00
280,60.61,247.0,19.32,61.52,72.11,0.13,49.92,63.99,2.15,258.25,30.33,28-03-2021 16:00
281,69.0,211.0,17.4,57.55,72.33,0.06,41.0,67.04,2.17,258.46,29.09,28-03-2021 17:00
282,37.81,196.5,20.79,60.96,73.05,0.13,22.92,74.61,1.46,247.81,27.63,28-03-2021 18:00
283,48.73,249.55,31.06,66.07,70.96,0.32,7.22,77.53,0.96,233.68,26.73,28-03-2021 19:00
284,45.0,205.5,20.77,54.75,68.42,0.27,7.76,76.36,0.62,168.47,26.49,28-03-2021 20:00
285,58.33,180.75,26.33,82.83,66.93,0.91,5.33,73.23,0.97,129.95,26.73,28-03-2021 21:00
286,128.65,265.0,77.66,76.86,64.68,0.96,1.2,78.88,0.61,228.37,26.13,28-03-2021 22:00
287,116.17,252.41,27.47,41.33,60.35,0.96,1.75,81.24,0.51,235.19,25.6,28-03-2021 23:00
288,125.91,239.28,22.55,19.08,55.27,0.79,0.82,84.19,0.54,212.14,25.15,29-03-2021 00:00
289,95.46,310.0,16.69,15.53,52.12,0.69,0.7,87.88,0.54,167.11,24.67,29-03-2021 01:00
290,85.23,261.0,19.43,12.31,52.8,0.43,0.22,89.66,0.55,205.46,24.66,29-03-2021 02:00
291,45.35,148.0,29.47,15.07,54.77,0.57,0.02,91.09,0.65,257.04,24.63,29-03-2021 03:00
292,59.0,165.33,23.03,18.99,57.2,0.17,0.5925,91.21,0.63,246.97,24.59,29-03-2021 04:00
293,25.59,141.13,17.16,15.0,58.37,0.03,1.165,90.08,0.9,257.82,24.46,29-03-2021 05:00
294,20.0,130.0,11.78,14.67,58.16,0.04,1.7375,89.61,0.8,253.97,24.36,29-03-2021 06:00
295,24.16,107.0,40.71,70.52,55.93,0.23,2.31,88.13,1.01,92.63,24.8,29-03-2021 07:00
296,45.0,134.0,25.87,42.41,52.61,0.5,2.5,83.43,1.69,77.89,25.75,29-03-2021 08:00
297,98.0,169.67,14.79,20.74,49.09,0.24,3.41,74.59,1.88,96.71,27.68,29-03-2021 09:00
298,64.0,164.5,11.07,20.01,48.1,0.28,5.58,64.73,1.48,94.9,29.95,29-03-2021 10:00
299,87.0,161.62,10.43,26.52,51.94,0.36,16.63,48.1,1.18,119.02,33.82,29-03-2021 11:00
300,79.78,174.0,32.58,91.57,55.74,0.22,85.41,46.76,1.81,249.88,33.09,29-03-2021 12:00
301,68.0,173.0,13.79,37.48,57.75,0.15,104.87,48.77,2.7,267.52,32.26,29-03-2021 13:00
302,52.0,152.0,10.83,19.72,58.15,0.0,26.67,66.47,3.04,267.22,30.36,29-03-2021 14:00
303,35.0,152.0,9.4,19.07,57.28,0.0,59.35,47.76,2.59,271.32,32.21,29-03-2021 15:00
304,28.61,138.67,11.8,25.51,57.87,0.0,31.56,50.74,2.82,278.78,31.09,29-03-2021 16:00
305,17.0,125.0,8.92,23.0,58.91,0.0,34.18,52.51,2.36,269.31,30.05,29-03-2021 17:00
306,14.65,106.25,8.7,21.86,59.01,0.0,19.55,66.99,2.05,258.75,28.11,29-03-2021 18:00
307,10.0,89.0,10.29,25.67,57.75,0.0,10.2,77.38,1.84,259.62,26.71,29-03-2021 19:00
308,10.66,85.0,10.73,23.08,56.33,0.02,9.19,79.67,1.23,263.77,26.33,29-03-2021 20:00
309,17.27,92.0,10.92,24.7,55.87,0.04,9.52,79.22,0.84,245.35,25.94,29-03-2021 21:00
310,20.2,108.5,24.16,37.61,55.79,0.2,2.65,83.19,0.82,240.1,25.64,29-03-2021 22:00
311,22.52,105.0,13.56,22.54,54.88,0.08,4.35,84.77,0.79,238.65,25.18,29-03-2021 23:00
312,16.28,93.0,8.27,9.88,50.84,0.0,2.27,86.5,0.59,243.3,24.45,30-03-2021 00:00
313,19.93,78.81,6.29,8.24,47.63,0.0,1.62,87.12,0.46,238.46,24.24,30-03-2021 01:00
314,19.0,75.0,6.89,7.9,46.1,0.0,1.49,88.56,0.43,216.75,23.95,30-03-2021 02:00
315,20.77,72.0,6.08,6.72,46.37,0.0,1.23,89.81,0.57,172.32,23.64,30-03-2021 03:00
316,15.885,65.5,9.120000000000001,12.645,48.58,0.0,0.695,90.53,0.73,150.29500000000002,23.655,30-03-2021 04:00
317,11.0,59.0,12.16,18.57,50.79,0.0,0.16,91.25,0.89,128.27,23.67,30-03-2021 05:00
318,12.0,69.0,45.98,50.98,52.34,0.01,0.25,92.7,0.49,180.97,23.17,30-03-2021 06:00
319,9.66,72.0,19.69,18.62,53.12,0.02,0.59,91.86,0.72,178.1,24.47,30-03-2021 07:00
320,16.85,82.33,29.97,20.98,52.01,0.06,1.13,78.68,0.76,208.5,27.33,30-03-2021 08:00
321,24.72,112.0,25.62,29.93,49.47,0.02,2.73,66.64,0.95,207.42,28.68,30-03-2021 09:00
322,22.0,117.0,55.59,69.41,49.43,0.09,6.5,61.83,1.14,206.34,30.34,30-03-2021 10:00
323,26.44,112.33,42.49,32.42,52.56,0.05,14.7,61.78,1.57,234.19,30.71,30-03-2021 11:00
324,21.0,153.76,41.44,34.68,56.19,0.01,23.89,60.04,2.06,264.16,30.66,30-03-2021 12:00
325,11.5,111.0,29.35,32.95,57.41,0.0,29.84,54.39,2.08,267.3,30.76,30-03-2021 13:00
326,17.0,109.0,32.86,44.47,58.45,0.0,23.31,52.54,2.42,268.49,30.69,30-03-2021 14:00
327,17.0,185.87,33.52,43.2,58.18,0.0,21.16,50.02,2.3,251.69,30.71,30-03-2021 15:00
328,12.8,201.0,30.56,38.36,56.76,0.0,24.91,55.43,2.22,265.87,29.84,30-03-2021 16:00
329,11.0,197.0,25.27,33.49,55.04,0.0,27.32,58.52,2.16,261.56,29.23,30-03-2021 17:00
330,9.66,152.625,28.4,34.93,53.120000000000005,0.015,21.185000000000002,65.27,1.8900000000000001,256.17,27.61,30-03-2021 18:00
331,8.32,108.25,31.53,36.37,51.2,0.03,15.05,72.02,1.62,250.78,25.99,30-03-2021 19:00
332,12.19,110.98,32.06,43.69,48.34,0.11,7.27,74.92,1.2,249.65,25.45,30-03-2021 20:00
333,14.71,120.94,50.53,57.66,48.99,0.15,3.79,77.19,0.88,234.54,24.91,30-03-2021 21:00
334,18.33,166.0,48.7,46.45,50.24,0.09,7.58,79.08,0.94,260.45,24.44,30-03-2021 22:00
335,9.0,141.97,40.09,32.46,50.61,0.01,10.8,77.63,1.02,269.43,24.32,30-03-2021 23:00
336,7.0,161.64,56.29,37.74,50.77,0.06,5.0,80.5,0.52,192.13,23.63,31-03-2021 00:00
337,6.94,106.5,44.12,29.06,49.0,0.01,3.3,82.46,0.48,185.77,23.05,31-03-2021 01:00
338,6.0,150.0,57.99,39.16,42.92,0.0,1.53,84.47,0.38,219.29,22.88,31-03-2021 02:00
339,6.11,138.0,39.89,23.52,42.53,0.06,3.18,85.57,0.44,109.81,22.73,31-03-2021 03:00
340,7.0,77.31,40.16,20.3,41.36,0.03,1.85,85.66,0.37,155.39,22.55,31-03-2021 04:00
341,16.69,61.25,47.14,21.57,44.17,0.08,2.63,86.81,0.66,120.89,22.53,31-03-2021 05:00
342,12.0,67.0,59.83,26.34,46.55,0.23,2.97,86.11,0.71,120.97,22.66,31-03-2021 06:00
343,40.31,186.0,77.67,38.8,48.7,0.18,2.3,83.4,1.2,94.83,24.3,31-03-2021 07:00
344,30.0,178.05,69.79,34.03,49.98,0.2,3.09,77.28,1.14,109.66,25.98,31-03-2021 08:00
345,30.0,164.08,58.14,29.3,48.56,0.1,6.4,64.89,1.09,139.73,28.67,31-03-2021 09:00
346,24.08,135.0,36.88,45.59,46.84,0.04,10.44,57.83,1.43,240.34,30.02,31-03-2021 10:00
347,25.0,157.23,27.64,44.69,46.55,0.055999999999999994,11.88,59.52,1.83,244.69,30.16,31-03-2021 11:00
348,20.88,206.25,35.13,37.62,48.37,0.072,11.37,52.51,2.22,265.8,30.5,31-03-2021 12:00
349,18.72,229.58,30.68,36.15,50.47,0.088,12.87,50.56,2.39,250.49,30.9,31-03-2021 13:00
350,16.07,247.5,25.25,31.87,51.92,0.10399999999999998,11.36,60.55,2.81,256.96,30.42,31-03-2021 14:00
351,17.19,236.0,28.62,31.28,51.66,0.12,9.8,62.9,2.81,266.79,30.26,31-03-2021 15:00
352,19.0,219.0,34.36,30.54,51.14,0.08,14.53,57.45,2.74,290.69,30.1,31-03-2021 16:00
353,21.0,166.65,27.13,31.28,50.01,0.06,9.69,62.74,2.56,274.29,29.21,31-03-2021 17:00
354,20.44,193.79,26.16,23.86,45.84,0.06,3.15,75.93,2.32,259.97,26.78,31-03-2021 18:00
355,15.0,122.0,41.14,23.37,40.88,0.12,1.46,82.36,1.72,253.97,25.66,31-03-2021 19:00
356,22.31,168.31,47.53,20.28,39.67,0.24,0.8,83.39,1.24,267.99,25.28,31-03-2021 20:00
357,25.59,172.0,34.66,15.64,38.33,0.23,1.21,84.51,0.8,240.84,24.87,31-03-2021 21:00
358,17.0,154.0,63.53,32.4,40.29,0.32,0.39,86.66,0.98,239.12,24.66,31-03-2021 22:00
359,18.0,166.0,76.11,33.54,44.57,0.14,0.01,87.63,0.91,231.08,24.65,31-03-2021 23:00
360,10.0,154.05,66.85,23.68,45.07,0.1,0.28,85.61,0.91,242.79,24.67,01-04-2021 00:00
361,10.85,171.66,70.35,26.07,45.61,0.1,0.62,85.75,0.91,244.61,24.64,01-04-2021 01:00
362,22.5,242.0,81.83,20.34,44.15,0.07,1.12,84.82,0.83,236.51,24.71,01-04-2021 02:00
363,29.51,244.32,63.08,15.92,40.12,0.05,0.98,84.95,0.75,223.92,24.62,01-04-2021 03:00
364,23.0,202.14,57.2,14.75,38.31,0.05,0.64,84.19,0.69,219.01,24.58,01-04-2021 04:00
365,22.65,192.99,48.33,11.53,36.88,0.04,1.11,84.71,0.56,166.42,24.38,01-04-2021 05:00
366,17.93,175.32,61.86,27.25,39.47,0.13,0.67,86.36,1.08,110.69,24.27,01-04-2021 06:00
367,17.7,151.82,65.03,26.51,42.48,0.32,0.61,86.01,1.32,102.41,24.75,01-04-2021 07:00
368,27.49,171.18,66.42,26.18,44.36,0.42,0.95,80.51,1.53,113.39,26.1,01-04-2021 08:00
369,33.61,176.5,54.73,21.11,45.46,0.2,4.77,72.11,1.1,144.46,27.78,01-04-2021 09:00
370,29.06,182.95,56.78,29.63,45.37,0.24,5.1,65.05,1.13,205.87,29.84,01-04-2021 10:00
371,42.74,236.05,27.19,35.33,43.99,0.21,8.58,60.88,1.13,191.57,31.05,01-04-2021 11:00
372,38.66,240.25,26.34,33.18,42.69,0.16,9.54,62.81,1.82,241.69,30.61,01-04-2021 12:00
373,34.44,239.31,24.01,32.99,41.7,0.13,11.96,63.38,2.15,252.74,30.4,01-04-2021 13:00
374,27.21,243.99,28.46,31.66,42.54,0.1,11.88,60.8,2.28,257.13,30.6,01-04-2021 14:00
375,30.33,260.69,28.01,33.13,43.87,0.09,13.5,61.01,2.28,250.1,30.28,01-04-2021 15:00
376,34.79,253.3,28.12,26.47,44.03,0.08,10.66,63.28,2.15,246.15,29.89,01-04-2021 16:00
377,32.33,254.97,24.71,24.28,43.91,0.06,9.51,68.59,2.28,255.27,28.46,01-04-2021 17:00
378,37.14,233.09,24.12,28.7,43.52,0.07,8.77,74.5,2.04,251.62,26.92,01-04-2021 18:00
379,39.56,232.97,45.29,37.47,42.49,0.22,2.87,78.5,1.45,241.62,26.13,01-04-2021 19:00
380,46.8,263.0,36.65,31.67,39.08,0.23,3.39,80.22,1.11,252.39,25.73,01-04-2021 20:00
381,44.14,263.81,35.1,29.65,36.01,0.24,2.72,80.73,1.14,236.07,25.51,01-04-2021 21:00
382,45.3,253.77,37.72,29.83,35.39,0.2,3.44,80.84,1.04,237.59,25.37,01-04-2021 22:00
383,35.54,256.64,38.72,25.98,37.27,0.14,4.04,78.3,0.86,233.3,25.43,01-04-2021 23:00
384,29.0,230.61,43.13,28.27,40.05,0.09,7.04,77.3,0.8,229.72,25.38,02-04-2021 00:00
385,28.72,231.46,35.39,21.43,41.81,0.07,11.85,76.29,0.77,212.03,25.18,02-04-2021 01:00
386,25.49,212.59,38.51,20.62,42.63,0.07,11.01,77.18,0.78,221.63,24.89,02-04-2021 02:00
387,32.34,208.74,46.96,27.66,41.85,0.05,4.66,79.05,0.63,236.12,24.48,02-04-2021 03:00
388,36.41,222.7,45.14,24.21,38.77,0.04,3.12,79.53,0.55,226.5,24.24,02-04-2021 04:00
389,29.49,219.53,55.39,24.73,36.7,0.11,1.74,80.52,0.48,171.6,23.91,02-04-2021 05:00
390,36.21,206.33,48.3,24.2,35.85,0.14,1.29,83.73,1.22,118.19,23.85,02-04-2021 06:00
391,39.2,211.67,50.97,26.84,37.17,0.25,1.01,84.12,1.65,118.22,24.39,02-04-2021 07:00
392,42.0,220.0,49.61,30.89,40.48,0.16,4.49,73.34,1.17,151.29,26.64,02-04-2021 08:00
393,41.48,225.25,49.69,21.66,42.07,0.12,10.59,66.15,1.25,171.56,27.82,02-04-2021 09:00
394,34.66,240.39,37.02,32.21,43.33,0.14,16.11,57.26,1.29,138.52,29.94,02-04-2021 10:00
395,43.81,245.67,27.12,35.98,43.27,0.13,20.7,58.62,1.39,223.63,30.44,02-04-2021 11:00
396,43.2,311.48,26.99,34.6,42.67,0.12,15.23,59.31,1.93,248.55,30.46,02-04-2021 12:00
397,57.25,328.44,22.34,35.77,41.73,0.08,18.82,58.19,2.05,240.55,30.51,02-04-2021 13:00
398,37.66,334.0,19.63,31.41,42.73,0.04,22.94,58.92,2.25,249.53,30.23,02-04-2021 14:00
399,34.88,280.0,21.27,38.17,43.11,0.51,21.54,59.1,2.4,258.28,30.0,02-04-2021 15:00
400,61.0,367.51,20.28,39.2,44.58,0.28,23.83,61.6,2.58,268.73,29.26,02-04-2021 16:00
401,34.84,358.22,33.34,44.35,44.37,0.34,14.0,63.97,2.18,250.9,28.38,02-04-2021 17:00
402,45.01,291.62,20.05,34.88,44.21,0.37,15.0,69.99,1.97,256.22,26.98,02-04-2021 18:00
403,32.06,232.14,29.59,55.89,43.62,0.51,10.84,74.7,1.62,248.5,25.88,02-04-2021 19:00
404,33.99,232.75,28.31,51.88,42.01,0.47,8.19,75.74,1.27,249.93,25.54,02-04-2021 20:00
405,46.16,292.76,16.57,41.96,38.42,0.44,7.23,77.47,0.87,226.5,25.14,02-04-2021 21:00
406,34.8,240.08,30.21,46.16,35.68,0.43,3.5,78.37,0.67,230.25,24.82,02-04-2021 22:00
407,32.55,248.87,18.68,33.71,34.15,0.38,4.39,79.34,0.69,263.07,24.49,02-04-2021 23:00
408,39.26,230.32,25.09,37.61,34.97,0.37,4.06,79.77,0.64,261.09,24.31,03-04-2021 00:00
409,28.16,218.77,41.8,58.89,38.2,0.39,3.68,80.32,0.64,234.56,24.18,03-04-2021 01:00
410,17.0,198.4,13.1,25.66,39.16,0.3,9.42,80.7,0.61,233.27,24.06,03-04-2021 02:00
411,18.76,184.67,18.19,31.37,40.23,0.29,7.12,82.47,0.5,239.73,23.74,03-04-2021 03:00
412,40.08,317.9,11.04,27.18,39.76,0.32,7.36,82.74,0.57,233.74,23.69,03-04-2021 04:00
413,17.07,217.09,7.2,17.55,37.34,0.32,5.54,83.28,0.54,239.64,23.48,03-04-2021 05:00
414,18.67,164.01,29.23,40.44,35.83,0.34,3.4,83.65,0.47,174.61,23.35,03-04-2021 06:00
415,27.48,172.28,9.73,26.42,34.47,0.34,7.1,81.0,0.77,101.24,24.33,03-04-2021 07:00
416,21.27,166.04,17.22,31.56,33.73,0.37,3.99,74.95,0.67,173.9,26.12,03-04-2021 08:00
417,40.12,211.53,48.11,55.1,38.06,0.53,3.6,72.83,1.01,228.6,27.11,03-04-2021 09:00
418,65.53,279.29,26.85,52.18,41.09,0.42,11.77,65.47,1.23,170.01,29.23,03-04-2021 10:00
419,33.07,248.61,33.47,49.83,43.39,0.44,13.68,63.72,1.71,240.48,29.48,03-04-2021 11:00
420,33.16,348.07,31.48,50.81,44.39,0.41,17.41,64.33,2.32,251.93,29.07,03-04-2021 12:00
421,22.28,295.99,24.46,34.45,42.19,0.34,18.89,63.8,2.22,243.46,29.18,03-04-2021 13:00
422,25.72,319.83,32.51,41.31,38.26,0.34,13.31,62.86,2.34,243.51,29.51,03-04-2021 14:00
423,22.0,271.71,29.8,41.7,36.1,0.31,15.58,63.83,2.39,246.44,29.07,03-04-2021 15:00
424,22.39,232.56,39.16,44.09,35.3,0.32,14.68,64.42,2.1,242.57,28.82,03-04-2021 16:00
425,28.63,231.5,37.14,50.87,36.81,0.36,12.43,66.64,1.85,235.83,28.09,03-04-2021 17:00
426,35.45,292.51,36.06,54.38,38.56,0.45,9.03,71.96,1.54,240.93,26.74,03-04-2021 18:00
427,15.47,211.41,18.87,41.86,39.4,0.49,9.37,76.09,1.49,238.57,25.86,03-04-2021 19:00
428,21.72,167.33,30.7,51.96,40.68,0.59,5.3,77.34,1.2,246.41,25.71,03-04-2021 20:00
429,18.49,158.77,24.36,44.73,39.27,0.51,4.16,78.0,1.03,233.8,25.63,03-04-2021 21:00
430,24.66,176.41,26.41,39.89,36.72,0.48,3.51,78.73,0.91,231.99,25.44,03-04-2021 22:00
431,20.0,159.09,24.16,34.47,34.8,0.41,2.97,79.42,0.74,217.49,25.2,03-04-2021 23:00
432,19.65,153.24,17.34,23.73,33.42,0.35,5.32,79.56,0.84,189.27,25.04,04-04-2021 00:00
433,14.22,118.14,12.64,26.45,34.26,0.32,5.88,79.75,0.78,193.34,24.91,04-04-2021 01:00
434,4.28,121.24,15.28,33.01,36.58,0.33,4.81,79.4,0.59,201.91,24.92,04-04-2021 02:00
435,8.14,120.03,19.59,36.52,39.31,0.35,6.08,79.18,0.64,222.33,24.93,04-04-2021 03:00
436,9.67,120.73,8.34,33.09,40.4,0.33,5.34,80.45,0.85,94.28,24.91,04-04-2021 04:00
437,5.35,115.3,9.16,40.0,40.7,0.32,3.04,81.67,1.13,113.74,24.7,04-04-2021 05:00
438,10.21,120.97,6.87,27.51,38.53,0.3,4.73,81.34,1.07,103.47,24.69,04-04-2021 06:00
439,14.32,125.48,8.63,23.69,35.71,0.36,4.67,80.99,1.34,90.23,24.91,04-04-2021 07:00
440,28.79,169.0,10.61,19.81,33.75,0.32,7.33,74.66,1.38,103.47,26.47,04-04-2021 08:00
441,25.93,139.35,10.09,20.09,33.79,0.37,11.79,67.16,1.47,115.26,28.05,04-04-2021 09:00
442,24.93,148.71,13.98,35.0,36.86,0.41,19.57,62.36,1.28,186.72,29.56,04-04-2021 10:00
