From Date,To Date,PM2.5,PM10,NO,NO2,SO2,CO,Ozone,RH,WS,WD,AT
16-04-2021 17:00,16-04-2021 18:00,26.88,75,15.4,21.68,2.25,0.22,25.13,65.68,1.23,297.44,32.72
16-04-2021 18:00,16-04-2021 19:00,21.13,75.12,None,None,2.6,0.28,22.27,None,None,None,None
16-04-2021 19:00,16-04-2021 20:00,21,75.52,11.65,22.92,1.52,0.29,19.2,None,None,None,None
16-04-2021 20:00,16-04-2021 21:00,18.07,72.37,13.96,19.61,0.48,0.33,19.68,None,None,None,None
16-04-2021 21:00,16-04-2021 22:00,19.93,75.37,16.97,18.77,0.08,0.33,19.14,80.68,0.73,314.78,28.33
16-04-2021 22:00,16-04-2021 23:00,30.75,78.25,21.18,18.09,1.61,0.36,12.36,81.26,0.59,310.96,28.2
16-04-2021 23:00,17-04-2021 00:00,23.2,79.76,27.03,16.74,0.78,0.39,14.77,81.57,0.56,289.09,28.05
17-04-2021 00:00,17-04-2021 01:00,23,75.8,32.15,14.1,2.48,0.36,13.83,81.12,0.5,287.53,27.88
17-04-2021 01:00,17-04-2021 02:00,19.09,59.63,33.72,10.68,1.53,0.35,18.59,82.71,0.64,291.82,27.67
17-04-2021 02:00,17-04-2021 03:00,19,55.17,33.46,11.05,0.85,0.26,19.7,84.68,0.51,200.78,27.31
17-04-2021 03:00,17-04-2021 04:00,20.95,43.36,36,8.45,1.64,0.25,20.1,85.48,0.57,225.81,26.74
17-04-2021 04:00,17-04-2021 05:00,22.95,53.73,37.36,7.82,3.14,0.26,19.09,84.9,0.45,203.24,26.55
17-04-2021 05:00,17-04-2021 06:00,19.09,59.73,39.15,7,1.08,0.25,12.2,84.04,0.37,224.23,26.32
17-04-2021 06:00,17-04-2021 07:00,24.85,67.44,42.99,7,3.33,0.27,4.39,83.51,0.31,199.12,26.32
17-04-2021 07:00,17-04-2021 08:00,26.95,85.95,51.9,5.83,3.02,0.35,7.07,81.44,0.42,190.12,27.49
17-04-2021 08:00,17-04-2021 09:00,27.98,91.21,52.66,8.11,0.24,0.32,19.73,76.41,0.71,215.24,29.06
17-04-2021 09:00,17-04-2021 10:00,24,78.25,42.99,13.55,1.04,0.31,31.4,65.73,0.81,224.31,32.01
17-04-2021 10:00,17-04-2021 11:00,25.95,81.43,35.2,17.86,1.54,0.33,41.08,59.53,1.01,264.45,33.44
17-04-2021 11:00,17-04-2021 12:00,26,92.61,25.66,25.77,1.99,0.37,45.4,58.13,1.15,272.25,34.79
17-04-2021 12:00,17-04-2021 13:00,26.98,97,18.32,31.11,1.07,0.37,28.98,61.6,1.29,286.63,34.85
17-04-2021 13:00,17-04-2021 14:00,26.02,94.43,14.34,28.79,0.59,0.36,18.74,None,None,None,None
17-04-2021 14:00,17-04-2021 15:00,23.15,76.12,None,None,None,None,26.71,None,None,None,None
17-04-2021 15:00,17-04-2021 16:00,24.9,76.75,None,None,0.01,None,24.95,None,None,None,None
17-04-2021 16:00,17-04-2021 17:00,25.95,75.49,12.89,26.02,0.01,0.29,28.29,59.95,1.29,294.59,34.49
17-04-2021 17:00,17-04-2021 18:00,27.95,81.44,12.35,24.24,0.01,0.24,28.16,60.56,1.32,299.64,33.2
17-04-2021 18:00,17-04-2021 19:00,27.02,99,9,25,0.86,0.27,24.44,66.91,1.14,305.77,31.18
17-04-2021 19:00,17-04-2021 20:00,27,97.53,9.38,22.61,0.48,0.32,22.93,76.22,1.17,309.47,29.88
17-04-2021 20:00,17-04-2021 21:00,27,86.14,11.43,20.83,0.29,0.36,19.27,81.17,0.76,296.17,29.29
17-04-2021 21:00,17-04-2021 22:00,23.14,79.51,14.94,19.85,1.11,0.4,15.76,83.28,0.56,291.64,29.06
17-04-2021 22:00,17-04-2021 23:00,26,75.64,19.29,18.46,1.65,0.45,20.95,84.72,0.61,299.6,28.84
17-04-2021 23:00,18-04-2021 00:00,26,73,20.48,18.16,0.04,0.42,27,86.14,0.81,308.56,28.66
18-04-2021 00:00,18-04-2021 01:00,25.04,69.82,19.52,18.27,0.57,0.4,28.37,87.16,0.7,310.08,28.33
18-04-2021 01:00,18-04-2021 02:00,20.12,47.12,21.09,13.78,1.53,0.34,23.05,87.76,0.71,306.68,28.07
18-04-2021 02:00,18-04-2021 03:00,20,47.02,21.94,12.63,0.75,0.3,22.67,88.4,0.57,296.75,27.83
18-04-2021 03:00,18-04-2021 04:00,23.87,41.22,23.8,11.86,0.84,0.28,22.24,88.87,0.54,238.99,27.71
18-04-2021 04:00,18-04-2021 05:00,19.15,50.73,26.57,10.04,0.65,0.24,13.95,89.34,0.48,205.34,27.49
18-04-2021 05:00,18-04-2021 06:00,21.9,54.66,33.12,7.47,2.05,0.27,13.78,88.53,0.44,236.3,27.26
18-04-2021 06:00,18-04-2021 07:00,19,51.41,39.43,7,1.38,0.3,7.96,86.81,0.51,135.85,27.35
18-04-2021 07:00,18-04-2021 08:00,42.2,96.75,48.92,8.02,2.31,0.34,7.27,83.34,0.44,161.07,28.53
18-04-2021 08:00,18-04-2021 09:00,32,93.05,51.74,8.88,1.66,0.42,19.93,72.16,0.48,261.35,30.98
18-04-2021 09:00,18-04-2021 10:00,31.05,82.5,45.25,14.66,0.75,0.4,38.42,62.47,0.86,241.48,32.87
18-04-2021 10:00,18-04-2021 11:00,33.9,105.32,35.55,22.42,0.11,0.38,55.61,52.24,1.02,256.33,35.55
18-04-2021 11:00,18-04-2021 12:00,35,92.88,20.95,33.59,1.69,0.46,39.02,58.85,1.06,268.16,35.96
18-04-2021 12:00,18-04-2021 13:00,30.17,87.56,17.13,30,0.36,0.43,35.43,64.13,1.07,272.54,35.51
18-04-2021 13:00,18-04-2021 14:00,30,55.84,14.16,26.59,None,0.36,27.25,64.12,1.17,265.87,35.74
18-04-2021 14:00,18-04-2021 15:00,25,60.66,11.73,24.41,0.95,0.37,35.39,58.57,1.26,284.3,36.24
18-04-2021 15:00,18-04-2021 16:00,24.02,53.03,10.58,29.23,0.63,0.37,35.05,54.85,1.32,284.26,36.56
18-04-2021 16:00,18-04-2021 17:00,27.87,69.59,8.29,33.32,None,0.32,54.66,52.3,1.37,292.37,36.17
18-04-2021 17:00,18-04-2021 18:00,31.88,79.44,8.74,33.1,1.12,0.39,33.96,63.5,1.07,289.05,34.42
18-04-2021 18:00,18-04-2021 19:00,33.96,71.34,13.23,36.03,0.99,0.47,18.02,67.39,0.72,269.72,32.43
18-04-2021 19:00,18-04-2021 20:00,32,96.75,19.25,34.61,0.89,0.56,42.49,71.25,0.6,290.17,31.24
18-04-2021 20:00,18-04-2021 21:00,34.92,103.1,18.35,33.97,0.51,0.66,25.74,72.99,0.47,270.65,30.69
18-04-2021 21:00,18-04-2021 22:00,45.73,110.75,22.45,31.27,1.29,0.7,17.43,74.88,0.56,218.92,30.05
18-04-2021 22:00,18-04-2021 23:00,38.18,108.14,25.57,29.91,0.42,0.71,28.75,80.52,0.44,272.71,29.68
18-04-2021 23:00,19-04-2021 00:00,44.83,96.87,23.91,26.37,1.72,0.69,38.32,83.62,0.57,292.22,29.26
19-04-2021 00:00,19-04-2021 01:00,28.47,58.17,19.64,24.2,1.2,0.57,41.65,86.06,0.65,296.86,28.83
19-04-2021 01:00,19-04-2021 02:00,27.02,42.68,16.5,21.81,0.9,0.45,37.18,86.36,0.69,310.1,28.52
19-04-2021 02:00,19-04-2021 03:00,23.1,27.1,18.7,16.66,2.34,0.44,33.4,85.84,0.49,246.02,28.3
19-04-2021 03:00,19-04-2021 04:00,25.9,37.08,24.85,12.6,1.52,0.39,27.47,86.93,0.58,116.02,28.04
19-04-2021 04:00,19-04-2021 05:00,27,56.16,33.05,10.25,1.43,0.37,21.95,85.15,0.99,158.2,28.32
19-04-2021 05:00,19-04-2021 06:00,27,81.36,35.5,10.96,1.29,0.35,10.42,84.47,1.11,148.69,28.35
19-04-2021 06:00,19-04-2021 07:00,27,48.48,42.26,12.85,1.62,0.35,7.94,84.65,0.92,159.65,28.43
19-04-2021 07:00,19-04-2021 08:00,30.86,51.51,46.37,12.56,1.01,0.29,15.17,82.43,1.35,173.78,28.81
19-04-2021 08:00,19-04-2021 09:00,30.02,52.03,47.61,14.01,1.47,0.29,24.32,78.72,1.79,140.21,29.5
19-04-2021 09:00,19-04-2021 10:00,28.07,77.7,44.79,17.98,1.15,0.27,27.09,69.97,1.03,190.37,32.24
19-04-2021 10:00,19-04-2021 11:00,31.87,54.62,40.2,19.89,0.23,0.26,32.55,66.15,1.09,231.44,33.48
19-04-2021 11:00,19-04-2021 12:00,32,58.02,30.76,23.95,0.03,0.21,36.84,65.98,1.41,293.19,33.45
19-04-2021 12:00,19-04-2021 13:00,28.09,49.05,22.07,24.82,0.02,0.23,36.74,65.84,1.39,295.04,33.32
19-04-2021 13:00,19-04-2021 14:00,30.93,34.76,16.15,24.61,0.42,0.18,35.39,64.75,1.34,296.13,33.75
19-04-2021 14:00,19-04-2021 15:00,29.1,33,12.5,23.78,0.73,0.2,25.62,63.42,1.28,276.15,33.87
19-04-2021 15:00,19-04-2021 16:00,None,None,14.1,21.02,1.01,0.23,24.58,61.63,1.22,280.04,34.6
19-04-2021 16:00,19-04-2021 17:00,19.93,24,13.94,20.8,0.25,0.19,26.98,60.74,1.25,291.3,34.42
19-04-2021 17:00,19-04-2021 18:00,None,15,14.83,20.61,0.91,0.23,28.75,64.27,1.02,289.79,32.9
19-04-2021 18:00,19-04-2021 19:00,20.05,23.83,11.18,22.78,0.25,0.21,24.59,71.37,0.74,283.07,30.76
19-04-2021 19:00,19-04-2021 20:00,23.87,37,12.22,22.55,0.18,0.27,21.49,75.33,0.54,276.09,29.75
19-04-2021 20:00,19-04-2021 21:00,23.02,36.88,16.03,22.01,0.09,0.28,14.08,76.87,0.52,281.92,29.33
19-04-2021 21:00,19-04-2021 22:00,22.02,35.88,21.71,18.47,1.53,0.34,13.23,76.93,0.47,247.48,29.07
19-04-2021 22:00,19-04-2021 23:00,22.97,33.53,27.56,16.83,0.97,0.36,24.84,80.96,0.76,224.15,28.77
19-04-2021 23:00,20-04-2021 00:00,21.05,22.76,None,None,1.08,0.33,26.33,None,None,None,None
20-04-2021 00:00,20-04-2021 01:00,None,None,None,None,0.32,0.28,16.3,None,None,None,None
20-04-2021 01:00,20-04-2021 02:00,None,None,33.37,10.72,1.84,0.25,14.96,None,None,None,None
20-04-2021 02:00,20-04-2021 03:00,None,None,37.12,9.09,1.26,0.23,13.53,82.08,0.29,242.34,28.1
20-04-2021 03:00,20-04-2021 04:00,None,8,38.42,6.25,1.52,0.21,9.33,81.92,0.26,219.14,27.75
20-04-2021 04:00,20-04-2021 05:00,19.02,30.47,41.12,5.82,2.28,0.2,10.13,82.3,0.65,211.44,27.68
20-04-2021 05:00,20-04-2021 06:00,8.37,36.68,44.01,6.28,1.88,0.17,5.69,82.68,0.65,185.76,27.67
20-04-2021 06:00,20-04-2021 07:00,None,6,51.74,6.54,1.81,0.23,3.54,83,0.38,231.33,27.82
20-04-2021 07:00,20-04-2021 08:00,21.91,28.15,55.62,6.67,3.06,0.25,6.29,79.56,0.39,258.28,28.72
20-04-2021 08:00,20-04-2021 09:00,None,19.4,55.86,6.27,1.18,0.23,11.78,74.12,0.49,242.75,29.94
20-04-2021 09:00,20-04-2021 10:00,26.54,31.53,52.52,5.76,0.56,0.25,16.96,67.57,0.7,262.35,31.7
20-04-2021 10:00,20-04-2021 11:00,20.32,23.08,44.43,9.86,0.01,0.24,24.35,65.21,1.15,288.72,32.46
20-04-2021 11:00,20-04-2021 12:00,20.98,38.73,34.37,16.27,1.16,0.26,24.54,62.27,1.26,292.57,33.71
20-04-2021 12:00,20-04-2021 13:00,23,43.76,24.11,21.16,1.72,0.23,17.02,62.68,1.45,299.24,33.71
20-04-2021 13:00,20-04-2021 14:00,19.14,42.25,19.84,21.42,0.02,0.16,19.5,61.95,1.41,287.94,33.88
20-04-2021 14:00,20-04-2021 15:00,18.03,40.45,16.63,20.44,0.26,0.21,18.69,60.92,1.21,275.28,34.36
20-04-2021 15:00,20-04-2021 16:00,14.13,15.61,15.42,17.18,0.07,0.2,17.81,59.95,1.35,293.47,34.44
20-04-2021 16:00,20-04-2021 17:00,None,None,18.04,15.99,0.02,0.14,16.42,61.86,1.17,289.5,33.99
20-04-2021 17:00,20-04-2021 18:00,19,28.47,18.06,15.87,None,0.18,23.04,68.09,0.81,277.12,32.3
20-04-2021 18:00,20-04-2021 19:00,21,40.22,15.83,18.41,0.45,0.24,18.59,75.7,0.73,284.36,30.23
20-04-2021 19:00,20-04-2021 20:00,19.05,49.37,15.65,19.45,0.41,0.28,15.17,80.42,0.63,284.6,29.35
20-04-2021 20:00,20-04-2021 21:00,22.87,52.86,20.59,17.21,0.2,0.31,13.96,82.36,0.67,278.17,28.91
20-04-2021 21:00,20-04-2021 22:00,23,56.91,20.49,17.99,0.46,0.34,14.27,82.45,0.65,280.56,28.7
20-04-2021 22:00,20-04-2021 23:00,17.15,43.37,24.92,15.64,1.39,0.34,13.98,83.32,0.65,306.78,28.45
20-04-2021 23:00,21-04-2021 00:00,15.1,43.72,28.55,15.01,None,0.32,15.45,84.11,0.59,286.54,28.26
21-04-2021 00:00,21-04-2021 01:00,16.79,25.25,30.92,11.69,0.13,0.31,12.34,85.7,0.52,295.78,28
21-04-2021 01:00,21-04-2021 02:00,16,15.71,37.8,7.54,2.19,0.29,8.93,83,0.36,239.58,27.85
21-04-2021 02:00,21-04-2021 03:00,18.85,32.31,39.34,7.33,1.45,0.26,12.1,82.67,0.28,203.2,27.77
21-04-2021 03:00,21-04-2021 04:00,None,18.87,41.84,5.71,1.28,0.27,12.36,82.64,0.28,169.69,27.72
21-04-2021 04:00,21-04-2021 05:00,18.1,50.47,43.07,4.56,1.11,0.23,10.06,82.4,0.3,210.06,27.77
21-04-2021 05:00,21-04-2021 06:00,22.85,58.31,45.87,5.67,1.55,0.23,10.79,83.08,0.3,136.21,27.54
21-04-2021 06:00,21-04-2021 07:00,22.03,40.83,48.77,4.8,3.04,0.27,7.01,83.31,0.86,133.32,27.63
21-04-2021 07:00,21-04-2021 08:00,27.86,57.08,59.88,4.14,1.62,0.29,4.95,81.86,0.69,141.84,28.25
21-04-2021 08:00,21-04-2021 09:00,29,77.66,63.33,5.46,1.26,0.33,12.99,75.77,0.83,164.69,29.71
21-04-2021 09:00,21-04-2021 10:00,25,69.1,58,10.31,0.27,0.29,23.98,63.59,0.7,218.19,32.64
21-04-2021 10:00,21-04-2021 11:00,26.95,75.78,50.73,14.65,0.32,0.32,31.65,60.38,0.93,270.1,33.75
21-04-2021 11:00,21-04-2021 12:00,21.15,65.48,38.18,23,0.71,0.34,25.39,62.69,1.14,290.99,33.61
21-04-2021 12:00,21-04-2021 13:00,18,54.39,28.32,21.2,1.79,0.32,16.72,63.42,1.36,289.57,33.6
21-04-2021 13:00,21-04-2021 14:00,18.96,50.5,24.91,19.02,0.32,0.22,19.46,63.63,1.16,292.16,33.12
21-04-2021 14:00,21-04-2021 15:00,16.15,52.77,21.27,19.27,0.5,0.24,15.47,62,1.15,275.5,33.69
21-04-2021 15:00,21-04-2021 16:00,19.9,45.62,18.23,19.33,None,0.21,17.99,62.35,1.25,292.28,33.78
21-04-2021 16:00,21-04-2021 17:00,25.8,55.66,18.31,19.08,0.96,0.23,15.92,63.13,1.17,287.66,33.84
21-04-2021 17:00,21-04-2021 18:00,19.23,46.61,17.97,18.67,0.01,0.19,13.33,66.41,1.06,293.28,32.94
21-04-2021 18:00,21-04-2021 19:00,21.93,49.41,16.37,19.04,1.36,0.29,14.43,74.29,0.79,286.47,30.42
21-04-2021 19:00,21-04-2021 20:00,25,40.69,18.49,18.94,0.74,0.3,10.95,79.9,0.64,285.48,29.08
21-04-2021 20:00,21-04-2021 21:00,22,58,20.04,18.01,0.12,0.31,11.18,80.87,0.58,282.22,28.82
21-04-2021 21:00,21-04-2021 22:00,22.97,47.05,26.49,16.45,None,0.35,7.51,82.19,0.7,295.79,28.5
21-04-2021 22:00,21-04-2021 23:00,25,68.14,29.06,14.88,None,0.32,9.1,82.88,0.62,278.86,28.23
21-04-2021 23:00,22-04-2021 00:00,19.13,61.88,31.82,13.35,1.17,0.35,11.45,82.97,0.63,211.8,28.04
22-04-2021 00:00,22-04-2021 01:00,26.6,60.63,33.73,11.82,0.53,0.34,13.57,83.56,0.49,221.1,27.75
22-04-2021 01:00,22-04-2021 02:00,26.03,58.12,34.58,10.75,1.46,0.37,12.13,84.35,0.43,190.13,27.51
22-04-2021 02:00,22-04-2021 03:00,23,58.63,38.92,10.14,1.53,0.33,14.92,84.75,0.55,210.38,27.44
22-04-2021 03:00,22-04-2021 04:00,25.85,56.25,41.08,7.13,0.95,0.29,16.01,85.17,0.54,112.34,27.36
22-04-2021 04:00,22-04-2021 05:00,27,59.01,42.08,7.11,2.6,0.32,11.45,85.55,0.61,208.82,27.19
22-04-2021 05:00,22-04-2021 06:00,19.27,64.29,39.45,10.65,2.48,0.23,16.17,84.94,0.74,236.56,27.22
22-04-2021 06:00,22-04-2021 07:00,19.97,53.55,36.13,8.23,0.17,0.23,12.21,84.65,0.59,218.6,27.12
22-04-2021 07:00,22-04-2021 08:00,22,63.98,38.7,9.96,1.42,0.26,15.59,80.99,0.79,194.52,27.93
22-04-2021 08:00,22-04-2021 09:00,None,69.89,None,None,None,None,None,None,None,None,None
22-04-2021 09:00,22-04-2021 10:00,None,64.81,None,None,None,None,None,None,None,None,None
22-04-2021 10:00,22-04-2021 11:00,28,87.22,33.02,14.95,None,0.25,27.67,51.27,0.77,179.51,34.44
22-04-2021 11:00,22-04-2021 12:00,None,104.73,None,None,None,None,None,None,None,None,None
22-04-2021 12:00,22-04-2021 13:00,35,117.49,13.88,38.72,0.07,0.33,36.69,54.53,1.28,299.13,35.4
22-04-2021 13:00,22-04-2021 14:00,35,118.9,9.6,39.65,0.05,0.38,26.41,57.46,1.25,289.46,35.01
22-04-2021 14:00,22-04-2021 15:00,29,102.53,9.75,35.47,0.3,0.41,36.01,57.51,1.63,307.21,34.93
22-04-2021 15:00,22-04-2021 16:00,29.95,93.5,11.44,32.48,None,0.36,20.77,58.72,1.26,286.41,35.18
22-04-2021 16:00,22-04-2021 17:00,27.3,101,12.59,31.48,0.05,0.37,25.1,61.85,1.2,289.97,34.59
22-04-2021 17:00,22-04-2021 18:00,26,87.5,None,None,None,None,None,None,None,None,None
22-04-2021 18:00,22-04-2021 19:00,31.79,84.88,14.95,25.35,0.48,0.26,16.45,71.83,0.89,290.84,31.08
22-04-2021 19:00,22-04-2021 20:00,28.21,81.29,14.59,23.41,0.26,0.3,15.07,79.47,0.81,304.51,29.59
22-04-2021 20:00,22-04-2021 21:00,None,60.5,None,None,None,None,None,None,None,None,None
22-04-2021 21:00,22-04-2021 22:00,25.19,51.97,None,None,None,None,None,None,None,None,None
22-04-2021 22:00,22-04-2021 23:00,26.9,66,23.19,18.66,0.09,0.38,11.6,81.41,0.62,304.62,28.58
22-04-2021 23:00,23-04-2021 00:00,29,67.95,29.74,15,0.31,0.42,7.51,84.47,0.51,116.03,27.99
23-04-2021 00:00,23-04-2021 01:00,None,80.52,None,None,None,None,None,None,None,None,None
23-04-2021 01:00,23-04-2021 02:00,None,69.63,None,None,None,None,None,None,None,None,None
23-04-2021 02:00,23-04-2021 03:00,None,68.75,None,None,None,None,None,None,None,None,None
23-04-2021 03:00,23-04-2021 04:00,None,81,None,None,None,None,None,None,None,None,None
23-04-2021 04:00,23-04-2021 05:00,24.35,81.49,None,None,None,None,None,None,None,None,None
23-04-2021 05:00,23-04-2021 06:00,None,82.75,None,None,None,None,None,None,None,None,None
23-04-2021 06:00,23-04-2021 07:00,None,76.11,None,None,None,None,None,None,None,None,None
23-04-2021 07:00,23-04-2021 08:00,None,96.34,None,None,None,None,None,None,None,None,None
23-04-2021 08:00,23-04-2021 09:00,32,112.28,None,None,None,None,None,None,None,None,None
23-04-2021 09:00,23-04-2021 10:00,None,103.13,None,None,None,None,None,None,None,None,None
23-04-2021 10:00,23-04-2021 11:00,None,77.5,None,None,None,None,None,None,None,None,None
23-04-2021 11:00,23-04-2021 12:00,26,91.44,28.57,26.01,3.68,0.34,29.18,52.92,1.06,285.51,35.5
23-04-2021 12:00,23-04-2021 13:00,24.07,69.25,23.64,28.38,1.58,0.29,31.44,53.96,1.15,275.68,35.12
23-04-2021 13:00,23-04-2021 14:00,25,69.78,18.57,29.39,1.58,0.31,21.98,46.95,1.25,279.06,35.47
23-04-2021 14:00,23-04-2021 15:00,21.1,61.24,16.64,29.24,1.13,0.27,26.78,51.56,1.24,280.04,34.87
23-04-2021 15:00,23-04-2021 16:00,21.98,60.92,14.88,26.96,1.56,0.27,25.16,47.73,1.22,274.92,35.65
23-04-2021 16:00,23-04-2021 17:00,15.35,46.37,15.16,26.98,0.98,0.22,23.68,47.77,1.22,282.19,35.64
23-04-2021 17:00,23-04-2021 18:00,14.03,49.24,17.82,24.07,1.88,0.22,15.7,51.98,0.98,276.02,33.67
23-04-2021 18:00,23-04-2021 19:00,20.82,50.76,19.04,22.2,0.66,0.2,18.41,60.55,0.69,272.51,31.09
23-04-2021 19:00,23-04-2021 20:00,22.95,51.32,19.37,23.91,0.86,0.27,20.86,66.15,0.58,294.92,29.67
23-04-2021 20:00,23-04-2021 21:00,20.08,67.39,21.37,23.87,1.56,0.3,10.98,68.16,0.49,286.92,29.12
23-04-2021 21:00,23-04-2021 22:00,20.98,62.14,27.62,20.55,0.92,0.37,9.55,71.37,0.54,292.75,28.76
23-04-2021 22:00,23-04-2021 23:00,24.87,59.42,33.33,19.65,1.84,0.39,12.62,73.57,0.47,284.39,28.5
23-04-2021 23:00,24-04-2021 00:00,24,78.99,38.69,16.78,2.54,0.41,16.55,75.4,0.34,222.02,28.13
24-04-2021 00:00,24-04-2021 01:00,18.15,46.18,41.73,14.84,2.11,0.39,14.22,76.73,0.36,169.84,27.73
24-04-2021 01:00,24-04-2021 02:00,25.8,68,45.08,14.54,2.27,0.4,13.06,78.41,0.42,121.02,27.26
24-04-2021 02:00,24-04-2021 03:00,30.86,60.75,48.21,12.72,3.59,0.41,16.54,79.32,0.42,200.43,27
24-04-2021 03:00,24-04-2021 04:00,27.1,60.25,49.5,11.81,2.57,0.39,15.72,81.8,0.39,122.1,26.49
24-04-2021 04:00,24-04-2021 05:00,20.26,71.38,52.06,8.99,4.93,0.43,8.12,84.5,0.37,208.23,25.91
24-04-2021 05:00,24-04-2021 06:00,25.8,83.38,54.46,8.98,1.89,0.39,7.19,85.07,0.53,223.07,25.92
24-04-2021 06:00,24-04-2021 07:00,26.98,53.08,58.07,6.25,4.82,0.45,8.22,84.85,0.57,91.98,26.11
24-04-2021 07:00,24-04-2021 08:00,27,70.5,65.26,5.46,3.37,0.46,7.21,79.92,0.59,133.22,27.23
24-04-2021 08:00,24-04-2021 09:00,38.7,83.75,66.97,6.87,4.18,0.43,25.25,71.49,0.63,144.25,29.42
24-04-2021 09:00,24-04-2021 10:00,29.25,52.78,59.14,11.88,2.75,0.39,42.06,58.55,0.71,222.04,32.69
24-04-2021 10:00,24-04-2021 11:00,22,44.67,41.82,21.79,2.89,0.36,54.22,59.39,0.98,284.27,33.91
24-04-2021 11:00,24-04-2021 12:00,27.85,48.61,31.91,28.48,3.26,0.36,67.71,60.48,1.23,281.55,33.58
24-04-2021 12:00,24-04-2021 13:00,28.98,53.5,19.11,33.88,1.65,0.29,46.9,61.95,1.44,299.11,33.45
24-04-2021 13:00,24-04-2021 14:00,28.02,56.25,14.73,29.91,0.35,0.24,33.03,60.19,1.25,279.13,34.14
24-04-2021 14:00,24-04-2021 15:00,22.15,49.12,12.52,25.17,0.28,0.24,24.91,59.58,1.16,280.83,34.44
24-04-2021 15:00,24-04-2021 16:00,23.95,35.51,13.36,21.83,0.66,0.21,18.95,60.84,1.32,290.91,34
24-04-2021 16:00,24-04-2021 17:00,21.07,34.32,12.54,20.82,0.51,0.18,20.73,62.77,1.26,300.64,33.01
24-04-2021 17:00,24-04-2021 18:00,19.05,50.27,12.69,20.37,0.04,0.12,20.25,67.08,1.11,301.73,31.8
24-04-2021 18:00,24-04-2021 19:00,26.8,42.55,12.23,18.63,1.37,0.17,18.37,74.81,1.07,301.89,29.9
24-04-2021 19:00,24-04-2021 20:00,22.11,24.6,12.08,19.57,1,0.22,18.89,78.29,0.87,303.52,29.19
24-04-2021 20:00,24-04-2021 21:00,18.13,22,12.41,18.14,0.33,0.21,16.55,79.44,0.66,289.1,28.95
24-04-2021 21:00,24-04-2021 22:00,None,None,17.1,15.56,2,0.28,12.37,81.03,0.59,277.18,28.84
24-04-2021 22:00,24-04-2021 23:00,21,27.25,21.93,13.04,0.88,0.28,12.07,82.11,0.59,298.86,28.75
24-04-2021 23:00,25-04-2021 00:00,None,14.51,24.89,12.13,0.29,0.28,16.44,83.08,0.63,297.07,28.61
25-04-2021 00:00,25-04-2021 01:00,None,None,27.64,11.78,1.89,0.25,14.5,84.67,0.62,248.32,28.12
25-04-2021 01:00,25-04-2021 02:00,None,None,31.36,10.46,2.43,0.27,15.22,85.81,0.46,208.22,27.92
25-04-2021 02:00,25-04-2021 03:00,None,None,34.17,8.37,1.79,0.21,16.43,86.98,0.36,218.11,27.49
25-04-2021 03:00,25-04-2021 04:00,None,None,35.53,7.96,1.78,0.24,10.56,87.91,0.44,214.65,27.35
25-04-2021 04:00,25-04-2021 05:00,23.85,33.82,37.4,7.1,2.24,0.24,12.3,88.58,0.55,187.22,27.12
25-04-2021 05:00,25-04-2021 06:00,20.1,53.79,38.26,6.01,2.47,0.24,16.11,88.75,0.59,136.8,27.05
25-04-2021 06:00,25-04-2021 07:00,None,2,41.12,7.83,2,0.23,8.61,87.6,0.59,160.19,27.27
25-04-2021 07:00,25-04-2021 08:00,None,None,45.2,5.82,1.54,0.21,9.15,84.69,0.45,185.62,28.18
25-04-2021 08:00,25-04-2021 09:00,26.98,41.27,46.94,6.43,1.62,0.26,23.45,73.44,0.72,146.84,30.05
25-04-2021 09:00,25-04-2021 10:00,27,40.38,42.58,11.68,1.78,0.27,27.9,54.11,0.84,262.82,33.92
25-04-2021 10:00,25-04-2021 11:00,28.95,73.57,33.91,20,1.94,0.29,38.45,50.67,1.02,265.03,35.23
25-04-2021 11:00,25-04-2021 12:00,30.93,86.2,26.3,26.2,2.89,0.33,41.12,59.06,1.24,278.86,34.83
25-04-2021 12:00,25-04-2021 13:00,27.13,43.12,17.58,28.18,0.28,0.27,43.28,61.3,1.3,277.08,35.09
25-04-2021 13:00,25-04-2021 14:00,28.93,30,13.24,27.96,1.72,0.28,32.43,59.27,1.24,281.29,35.78
25-04-2021 14:00,25-04-2021 15:00,None,None,11.06,26.85,0.63,0.25,29.61,59.54,1.21,274.85,35.95
25-04-2021 15:00,25-04-2021 16:00,26,33,10.06,24.66,1.54,0.27,26.41,60.1,1.42,287.31,35.68
25-04-2021 16:00,25-04-2021 17:00,26.98,46.76,7.7,24.52,0.39,0.2,31.13,62.77,1.42,293.1,34.87
25-04-2021 17:00,25-04-2021 18:00,27,47.71,7.76,25.75,1.09,0.25,39.21,64.72,1.28,301.34,33.81
25-04-2021 18:00,25-04-2021 19:00,34.73,68.02,4.88,27.1,0.63,0.24,46.65,69.6,1.07,298.59,32.34
25-04-2021 19:00,25-04-2021 20:00,35,74.62,5.31,25.01,0.08,0.31,39.42,72.21,0.7,251.29,32
25-04-2021 20:00,25-04-2021 21:00,40.85,74.81,5.97,25.85,1.07,0.37,44.81,46.19,1.01,242.69,33.08
25-04-2021 21:00,25-04-2021 22:00,31.25,92.38,9.64,25.75,0.74,0.45,11.75,44.79,0.57,246.87,31.88
